Order ID,Date,Customer_Name,Product,Category,Quantity,Price,City,Discount,Payment Mode,Order Status,Salesperson,Profit,Shipping Cost,Remarks
ORD7838,2025-01-18,Amanda Palmer,Fitbit Charge,Tablet,1,133099,Kolkata,11%,Cash,Delivered,Sarah,18026,720,Urgent
ORD7839,2025-02-21,Brandon Greene,AirPods Pro,Tablet,2,148457,Mumbai,10%,UPI,Cancelled,David,-2708,621,Urgent
ORD7840,2024-11-07,Julia Ayala,Fitbit Charge,Mobile,2,57078,Mumbai,0%,UPI,Delivered,Priya,5116,137,-
ORD7841,2024-06-21,Allison White,OnePlus 11,Tablet,3,30954,Kolkata,12%,Debit Card,Cancelled,Priya,4458,1000,Late delivery
ORD7842,2024-10-17,Brandon Snow,MacBook Air,Tablet,4,67819,Mumbai,15%,Credit Card,Delayed,Arjun,2160,656,No stock
ORD7843,2025-04-13,Bruce Lee,Galaxy Tab,Smartwatch,3,90342,Hyderabad,20%,Debit Card,Delayed,Priya,5086,593,No stock
ORD7844,2024-10-19,John Kelly,OnePlus 11,Smartwatch,5,147900,Mumbai,11%,Credit Card,Cancelled,John,-1888,338,Late delivery
ORD7845,2024-06-30,Benjamin Rich,Galaxy Tab,Accessories,3,46319,Delhi,20%,Credit Card,Pending,Riya,17061,461,No stock
ORD7846,2024-09-18,Amber Rodriguez,Galaxy Tab,Mobile,5,6231,Chennai,7%,Credit Card,Cancelled,Priya,-2565,729,No stock
ORD7847,2024-06-14,Timothy Johnson,Fitbit Charge,Tablet,1,86144,Delhi,16%,Net Banking,Pending,Sarah,4739,169,No stock
ORD7848,2024-05-19,Steven Walker,iPhone 13,Tablet,5,117003,Hyderabad,19%,Debit Card,Delayed,David,1880,247,-
ORD7849,2024-10-25,Terry Schmitt,Fitbit Charge,Tablet,1,12169,Kolkata,10%,Debit Card,Delayed,John,2670,293,Urgent
ORD7850,2025-04-10,Robert Garcia,Galaxy Tab,Mobile,4,49323,Kolkata,10%,Debit Card,Delivered,Priya,-789,722,Fragile
ORD7851,2024-05-16,Patrick Tran,Fitbit Charge,Tablet,1,5936,Kolkata,1%,Cash,Delivered,Sarah,8781,194,-
ORD7852,2024-11-11,Vincent Long,Fitbit Charge,Mobile,3,128869,Bengaluru,16%,Cash,Cancelled,Priya,11164,370,Urgent
ORD7853,2024-08-14,Aaron Mitchell,Galaxy Tab,Laptop,4,108174,Mumbai,0%,Cash,Pending,David,4614,765,Fragile
ORD7854,2024-08-12,Kelly Moreno,Fitbit Charge,Tablet,2,47016,Chennai,5%,Credit Card,Delivered,Priya,18678,202,Urgent
ORD7855,2025-02-20,Kelli Long,Galaxy Tab,Smartwatch,1,20142,Mumbai,6%,Debit Card,Delivered,Priya,16359,232,No stock
ORD7856,2024-08-31,Thomas Norman,MacBook Air,Tablet,5,90599,Chennai,17%,Credit Card,Pending,David,6825,539,-
ORD7857,2024-06-18,Eileen Aguilar,Fitbit Charge,Smartwatch,5,106564,Chennai,18%,Debit Card,Delivered,Riya,687,267,Fragile
ORD7858,2024-12-12,Jonathan Perez,iPhone 13,Laptop,2,123756,Delhi,9%,Credit Card,Pending,Priya,17169,123,Late delivery
ORD7859,2024-12-22,Jesus Wilson,AirPods Pro,Accessories,3,13339,Delhi,19%,Debit Card,Delayed,Arjun,2969,520,Urgent
ORD7860,2024-07-31,Timothy Mills,Galaxy Tab,Tablet,2,109508,Delhi,3%,Debit Card,Delivered,Sarah,12697,113,Fragile
ORD7861,2025-02-06,David Martinez,iPhone 13,Tablet,4,52958,Bengaluru,14%,UPI,Delayed,John,12772,499,-
ORD7862,2025-03-18,Mrs. Alexandria Clark,Galaxy Tab,Smartwatch,1,114624,Mumbai,18%,UPI,Delayed,David,19527,692,Late delivery
ORD7863,2025-04-05,Scott Clark,Fitbit Charge,Accessories,3,24635,Mumbai,3%,Debit Card,Delayed,Riya,-339,284,Urgent
ORD7864,2024-05-09,Elizabeth Mays,Galaxy Tab,Smartwatch,3,106238,Chennai,10%,Net Banking,Pending,Riya,16905,548,Late delivery
ORD7865,2025-04-19,Ashley Thornton,Galaxy Tab,Tablet,3,88039,Bengaluru,11%,Debit Card,Cancelled,John,-4066,820,-
ORD7866,2025-04-12,Juan Fisher,Fitbit Charge,Smartwatch,1,12637,Kolkata,4%,UPI,Pending,John,19790,159,Late delivery
ORD7867,2024-10-07,Gary Crawford,AirPods Pro,Accessories,3,8687,Chennai,13%,Net Banking,Pending,Priya,-2885,650,No stock
ORD7868,2024-08-07,Jennifer Blake,AirPods Pro,Accessories,1,40881,Mumbai,20%,UPI,Cancelled,Arjun,-1529,638,Urgent
ORD7869,2024-08-12,Ronald Velez,Fitbit Charge,Tablet,5,108283,Chennai,4%,Debit Card,Delivered,John,11894,978,Urgent
ORD7870,2024-06-20,Heather Jones,iPhone 13,Tablet,2,48679,Chennai,20%,Credit Card,Delayed,Priya,-2479,145,Fragile
ORD7871,2024-09-11,Jessica Anthony DDS,iPhone 13,Accessories,4,22746,Mumbai,12%,UPI,Delivered,Riya,19416,983,No stock
ORD7872,2024-09-26,Wayne Gilbert,Fitbit Charge,Smartwatch,2,133709,Chennai,0%,UPI,Pending,Riya,-900,454,Urgent
ORD7873,2024-09-15,Teresa Huang,MacBook Air,Mobile,3,32783,Bengaluru,3%,Credit Card,Cancelled,Arjun,9498,259,No stock
ORD7874,2024-08-24,James Murphy,Galaxy Tab,Laptop,5,139725,Mumbai,2%,Cash,Delivered,Riya,1211,683,-
ORD7875,2024-12-26,Robin Kelley,iPhone 13,Tablet,2,144609,Mumbai,20%,Net Banking,Delivered,John,4664,187,-
ORD7876,2024-06-26,Marvin Turner,Galaxy Tab,Accessories,1,23518,Bengaluru,19%,Debit Card,Pending,Arjun,15206,714,-
ORD7877,2025-03-23,Mckenzie Skinner,Galaxy Tab,Mobile,1,7609,Delhi,11%,Cash,Delayed,Arjun,1186,885,Late delivery
ORD7878,2024-11-19,Thomas Thomas,OnePlus 11,Accessories,5,136877,Kolkata,15%,Credit Card,Delayed,David,-3039,755,No stock
ORD7879,2025-01-13,Bailey Bailey,AirPods Pro,Laptop,4,92842,Mumbai,9%,Cash,Delayed,Riya,18911,948,Late delivery
ORD7880,2024-05-19,Katherine Huff,Galaxy Tab,Smartwatch,4,54822,Mumbai,7%,UPI,Delivered,Arjun,5433,504,Late delivery
ORD7881,2024-09-16,Cindy Martin,Fitbit Charge,Mobile,3,84878,Mumbai,12%,Net Banking,Cancelled,John,3854,912,Fragile
ORD7882,2024-09-13,Karen Osborn,OnePlus 11,Mobile,4,45745,Delhi,14%,Credit Card,Pending,David,7843,754,No stock
ORD7883,2024-09-15,Jason Silva,Galaxy Tab,Mobile,3,112885,Bengaluru,1%,Net Banking,Delayed,David,-3428,459,No stock
ORD7884,2024-09-27,Vicki Ellis,AirPods Pro,Smartwatch,5,55098,Chennai,15%,Cash,Delayed,John,8377,405,-
ORD7885,2024-04-29,Brenda Stewart,iPhone 13,Laptop,4,34215,Mumbai,19%,Credit Card,Delayed,Riya,2361,380,No stock
ORD7886,2024-10-14,John Lopez,Fitbit Charge,Smartwatch,2,84023,Kolkata,5%,Debit Card,Pending,Arjun,6662,653,No stock
ORD7887,2024-05-09,Melody Howell,Galaxy Tab,Mobile,3,92711,Bengaluru,18%,UPI,Delivered,David,16213,1000,Late delivery
ORD7888,2024-09-13,Katie Morris,iPhone 13,Accessories,4,19241,Hyderabad,0%,Debit Card,Pending,Riya,6359,364,Late delivery
ORD7889,2025-02-05,Destiny Benton,MacBook Air,Tablet,3,149888,Mumbai,2%,Cash,Delayed,Riya,-4471,294,No stock
ORD7890,2024-11-11,Deborah Richardson,AirPods Pro,Mobile,4,6029,Hyderabad,13%,Debit Card,Pending,Arjun,17041,889,Fragile
ORD7891,2024-08-20,Hunter Fernandez,Fitbit Charge,Tablet,3,125667,Hyderabad,13%,Credit Card,Pending,Riya,2212,188,Fragile
ORD7892,2024-09-30,Connie Mcgrath,Galaxy Tab,Tablet,1,84733,Delhi,3%,Net Banking,Delayed,Riya,-3487,420,Urgent
ORD7893,2024-04-28,Christopher Jones,Fitbit Charge,Accessories,2,100958,Chennai,4%,UPI,Cancelled,John,-2558,403,Late delivery
ORD7894,2024-10-25,Lisa Walls,OnePlus 11,Tablet,1,101770,Kolkata,12%,UPI,Delayed,David,-4483,740,Urgent
ORD7895,2024-09-06,Alec Vasquez,iPhone 13,Mobile,4,88795,Hyderabad,15%,Debit Card,Delayed,David,19043,516,Late delivery
ORD7896,2024-07-27,James Allen,iPhone 13,Mobile,5,72400,Hyderabad,19%,Credit Card,Delayed,Arjun,9766,311,Fragile
ORD7897,2024-05-30,Michael Banks,Fitbit Charge,Smartwatch,1,146492,Delhi,10%,Credit Card,Cancelled,Riya,-2192,702,No stock
ORD7898,2025-01-22,Scott Price,OnePlus 11,Smartwatch,4,122450,Mumbai,19%,UPI,Pending,John,-1624,221,Urgent
ORD7899,2025-03-08,Dana Johnson,Fitbit Charge,Laptop,4,50366,Bengaluru,4%,UPI,Delayed,John,7980,278,Fragile
ORD7900,2024-08-07,Luis Jensen,AirPods Pro,Accessories,2,126609,Mumbai,6%,Credit Card,Delivered,Arjun,19123,372,Fragile
ORD7901,2024-06-02,John Stephens,OnePlus 11,Mobile,5,13256,Kolkata,17%,Cash,Delayed,David,16417,989,Urgent
ORD7902,2024-10-02,Ashley Norris,OnePlus 11,Mobile,2,35941,Bengaluru,5%,Net Banking,Cancelled,Priya,-1990,417,-
ORD7903,2024-05-06,Robert Davis,iPhone 13,Laptop,4,48158,Bengaluru,7%,Net Banking,Delayed,Sarah,1099,824,Late delivery
ORD7904,2024-10-03,Adrian Golden,MacBook Air,Accessories,2,132675,Delhi,9%,Net Banking,Delayed,Arjun,2948,895,Fragile
ORD7905,2025-04-22,Nicole Briggs,Galaxy Tab,Tablet,4,34304,Bengaluru,5%,Debit Card,Cancelled,Riya,7841,916,Fragile
ORD7906,2025-03-31,Alicia Sims,OnePlus 11,Smartwatch,5,144445,Delhi,14%,UPI,Pending,Sarah,560,757,Late delivery
ORD7907,2025-04-23,Christopher Parker,iPhone 13,Accessories,3,88552,Chennai,15%,Debit Card,Cancelled,Arjun,16940,913,-
ORD7908,2025-04-08,Scott Zimmerman,OnePlus 11,Mobile,1,82130,Chennai,15%,Net Banking,Pending,John,235,506,-
ORD7909,2024-11-12,Randy Davis,OnePlus 11,Tablet,4,41267,Delhi,20%,Net Banking,Cancelled,Sarah,12687,544,Fragile
ORD7910,2024-06-19,Johnathan Fitzgerald,AirPods Pro,Accessories,3,144765,Chennai,19%,Debit Card,Cancelled,Riya,19374,511,Fragile
ORD7911,2024-08-07,Austin Wilkins,Fitbit Charge,Accessories,1,59759,Bengaluru,13%,Cash,Delivered,Arjun,18515,542,Fragile
ORD7912,2024-07-26,Amy Mcclain,Galaxy Tab,Accessories,5,111230,Delhi,20%,Net Banking,Delivered,Arjun,1191,105,Late delivery
ORD7913,2025-04-14,John Allen,Fitbit Charge,Accessories,5,125366,Delhi,16%,Debit Card,Delayed,John,-4820,485,Fragile
ORD7914,2025-01-15,Christine Giles,Fitbit Charge,Accessories,4,98222,Chennai,6%,Net Banking,Delivered,Riya,12621,329,Late delivery
ORD7915,2024-11-07,Anna Boyd,OnePlus 11,Laptop,2,132551,Bengaluru,19%,UPI,Pending,Riya,17014,182,Late delivery
ORD7916,2024-10-13,Hannah Leblanc,MacBook Air,Tablet,1,39992,Mumbai,13%,UPI,Delayed,Priya,11329,844,Fragile
ORD7917,2025-03-07,Christine Andrews,Fitbit Charge,Smartwatch,1,39326,Hyderabad,3%,UPI,Pending,Arjun,2065,655,-
ORD7918,2024-08-10,Sara Lopez,Galaxy Tab,Tablet,3,124230,Kolkata,11%,Debit Card,Delayed,Riya,10085,671,Urgent
ORD7919,2024-11-15,Pamela Edwards MD,OnePlus 11,Smartwatch,4,23866,Bengaluru,12%,Debit Card,Delayed,Riya,14487,662,-
ORD7920,2024-11-10,Brian Frey,iPhone 13,Mobile,3,34999,Kolkata,19%,Net Banking,Cancelled,Priya,1398,275,-
ORD7921,2025-02-06,Kelsey Mitchell,AirPods Pro,Mobile,5,135598,Kolkata,7%,Debit Card,Delivered,John,10712,131,No stock
ORD7922,2024-12-01,Amanda Walton,OnePlus 11,Smartwatch,4,122964,Kolkata,7%,Net Banking,Pending,Riya,17807,508,-
ORD7923,2024-09-19,William Hawkins,Fitbit Charge,Mobile,5,120737,Chennai,19%,Net Banking,Cancelled,Riya,12048,243,-
ORD7924,2024-07-11,Ernest Reyes,OnePlus 11,Accessories,2,96683,Hyderabad,4%,UPI,Pending,Riya,7466,573,Urgent
ORD7925,2024-07-04,Anna Moody,OnePlus 11,Smartwatch,1,55922,Kolkata,19%,Credit Card,Delivered,Arjun,16679,653,Fragile
ORD7926,2025-03-24,Christopher Bell,iPhone 13,Smartwatch,4,59928,Mumbai,16%,Credit Card,Delayed,David,19637,339,Urgent
ORD7927,2024-11-20,Tiffany Woods,MacBook Air,Mobile,2,37578,Bengaluru,6%,Cash,Delayed,Arjun,15868,702,Fragile
ORD7928,2024-11-07,Roy Butler,Fitbit Charge,Laptop,4,123267,Bengaluru,20%,Net Banking,Pending,Riya,18349,715,Late delivery
ORD7929,2025-03-05,Angela Robinson,MacBook Air,Mobile,4,71669,Delhi,17%,Net Banking,Delayed,Riya,11261,305,Urgent
ORD7930,2025-04-28,Destiny Johnson,Galaxy Tab,Accessories,5,138990,Bengaluru,10%,Cash,Pending,Riya,-3068,337,-
ORD7931,2024-06-23,Marvin Riggs,AirPods Pro,Mobile,5,9126,Delhi,8%,Credit Card,Pending,Arjun,17504,917,Fragile
ORD7932,2024-06-30,Ana Meyer,AirPods Pro,Mobile,1,31637,Delhi,12%,Net Banking,Delayed,Priya,3269,532,Urgent
ORD7933,2024-11-03,Samantha Stewart,OnePlus 11,Laptop,5,77439,Bengaluru,9%,Credit Card,Pending,John,4661,488,Urgent
ORD7934,2024-12-28,Joseph Johnson,OnePlus 11,Accessories,3,120424,Delhi,7%,Credit Card,Delayed,Sarah,-3314,439,Late delivery
ORD7935,2025-03-07,Shaun Ferguson,Galaxy Tab,Laptop,3,42510,Kolkata,1%,UPI,Cancelled,Arjun,10046,911,Fragile
ORD7936,2024-06-30,Austin Coleman,OnePlus 11,Tablet,1,130010,Bengaluru,12%,Credit Card,Delivered,John,7494,782,No stock
ORD7937,2025-01-09,Thomas Ortega,Fitbit Charge,Accessories,4,73511,Chennai,11%,Net Banking,Delayed,John,6341,852,No stock
ORD7938,2024-09-23,Ryan Brewer,OnePlus 11,Accessories,2,118872,Mumbai,2%,Cash,Pending,Sarah,17978,436,-
ORD7939,2025-01-06,Brian Sanchez,OnePlus 11,Smartwatch,5,106219,Kolkata,4%,Net Banking,Cancelled,Arjun,15370,349,-
ORD7940,2024-05-30,Sandra Evans,iPhone 13,Laptop,5,68377,Bengaluru,6%,Debit Card,Pending,Priya,17956,748,No stock
ORD7941,2024-10-31,Richard Martinez,Fitbit Charge,Laptop,5,109796,Chennai,1%,Net Banking,Cancelled,John,7480,120,-
ORD7942,2025-03-12,Paul Hall,MacBook Air,Accessories,2,74476,Delhi,13%,Debit Card,Delayed,Sarah,-1810,298,Urgent
ORD7943,2025-03-22,Stephanie Dunn,Galaxy Tab,Accessories,5,127010,Delhi,16%,Debit Card,Delayed,John,19362,710,Late delivery
ORD7944,2024-10-02,Tami Smith,iPhone 13,Accessories,1,140847,Kolkata,14%,Debit Card,Pending,Sarah,-3325,377,-
ORD7945,2024-11-19,Karen Matthews,OnePlus 11,Laptop,4,87834,Mumbai,15%,Cash,Pending,Riya,-934,666,-
ORD7946,2025-01-23,Douglas Phillips,Galaxy Tab,Laptop,4,24322,Hyderabad,16%,UPI,Cancelled,Riya,7486,737,Fragile
ORD7947,2024-05-28,Tammy King,OnePlus 11,Tablet,1,61692,Hyderabad,8%,UPI,Pending,Arjun,11131,409,Fragile
ORD7948,2024-12-20,Joseph Reynolds,OnePlus 11,Smartwatch,1,114658,Mumbai,7%,Net Banking,Pending,Sarah,2331,927,Fragile
ORD7949,2024-10-13,Nicole Burns,iPhone 13,Tablet,4,36411,Bengaluru,4%,Cash,Delivered,David,16165,387,-
ORD7950,2024-05-15,Allen Simmons,iPhone 13,Accessories,1,41898,Kolkata,2%,Debit Card,Pending,Priya,356,320,Late delivery
ORD7951,2024-09-23,Autumn Strong,OnePlus 11,Accessories,5,120463,Hyderabad,15%,UPI,Delivered,Riya,16067,773,Urgent
ORD7952,2025-03-01,Paul Adams,MacBook Air,Laptop,3,115093,Bengaluru,11%,Debit Card,Delayed,Arjun,-4202,765,Late delivery
ORD7953,2024-08-27,Jill Nelson,Galaxy Tab,Tablet,1,122883,Bengaluru,4%,Cash,Delayed,Arjun,-1212,944,Late delivery
ORD7954,2025-03-18,Sean Fuller,AirPods Pro,Smartwatch,5,77601,Bengaluru,19%,UPI,Delayed,Priya,18594,140,No stock
ORD7955,2024-05-20,Robert Rodriguez,Galaxy Tab,Mobile,1,149260,Chennai,1%,Debit Card,Delivered,David,19781,764,Urgent
ORD7956,2024-10-14,Justin Snyder,MacBook Air,Accessories,2,85330,Bengaluru,20%,Debit Card,Delayed,Riya,19218,174,Urgent
ORD7957,2024-09-04,Kristina Hall,AirPods Pro,Mobile,3,95401,Mumbai,16%,Debit Card,Cancelled,Riya,3286,647,No stock
ORD7958,2024-07-07,Phillip Garza,MacBook Air,Accessories,3,131779,Delhi,16%,UPI,Delivered,Priya,7386,561,Urgent
ORD7959,2025-01-31,Megan Lyons,OnePlus 11,Tablet,2,6601,Chennai,7%,UPI,Delivered,Arjun,9584,475,Fragile
ORD7960,2025-01-03,Andrea Wright,Fitbit Charge,Laptop,4,58380,Mumbai,20%,Cash,Delayed,John,2856,811,Urgent
ORD7961,2025-03-24,Mark Sanchez,iPhone 13,Accessories,4,13277,Hyderabad,19%,Debit Card,Delayed,Sarah,1649,567,Urgent
ORD7962,2024-05-20,Pamela Garrett,iPhone 13,Mobile,5,113205,Hyderabad,3%,UPI,Pending,Arjun,1592,671,Late delivery
ORD7963,2024-05-11,Regina Arnold,iPhone 13,Laptop,5,122391,Hyderabad,4%,Net Banking,Delivered,Priya,5074,812,Urgent
ORD7964,2025-02-04,Samantha Richards,Galaxy Tab,Mobile,3,95208,Hyderabad,10%,UPI,Cancelled,Arjun,11018,156,Late delivery
ORD7965,2024-05-19,Mary Mccullough,AirPods Pro,Mobile,1,96331,Mumbai,13%,Debit Card,Cancelled,Riya,5242,738,Late delivery
ORD7966,2025-04-07,Steven Robinson,iPhone 13,Smartwatch,3,71740,Mumbai,7%,Cash,Delayed,Riya,8593,351,Fragile
ORD7967,2024-06-21,Michele Miller,iPhone 13,Mobile,3,98437,Bengaluru,13%,Debit Card,Delayed,Riya,9859,174,No stock
ORD7968,2024-10-02,Marcus Banks,MacBook Air,Tablet,2,80174,Kolkata,13%,Net Banking,Delivered,Riya,-2940,328,-
ORD7969,2024-08-06,Sara Freeman,MacBook Air,Smartwatch,1,137664,Bengaluru,2%,Net Banking,Cancelled,David,9216,248,Urgent
ORD7970,2024-09-05,Krista Ramsey,Fitbit Charge,Accessories,3,80281,Delhi,8%,Debit Card,Delayed,Priya,5236,430,No stock
ORD7971,2024-08-12,Jason Lin,OnePlus 11,Smartwatch,2,22253,Mumbai,9%,Credit Card,Pending,Sarah,15672,260,Late delivery
ORD7972,2025-01-04,William Johnson,AirPods Pro,Smartwatch,3,22902,Kolkata,18%,Debit Card,Pending,David,2975,375,Fragile
ORD7973,2024-06-05,Amy Miller,iPhone 13,Tablet,1,12096,Chennai,13%,UPI,Delivered,David,14624,980,Fragile
ORD7974,2025-02-02,Andrea Moon,MacBook Air,Tablet,3,93262,Delhi,5%,Cash,Pending,John,4442,386,No stock
ORD7975,2024-08-01,Robert Conway,Fitbit Charge,Mobile,3,118995,Hyderabad,2%,Credit Card,Delayed,David,17565,242,No stock
ORD7976,2024-08-03,Debra Martinez,Fitbit Charge,Tablet,3,102529,Delhi,3%,Net Banking,Cancelled,Sarah,12141,463,Urgent
ORD7977,2025-04-28,Christina Rogers,Galaxy Tab,Accessories,3,127493,Bengaluru,8%,Cash,Delayed,Riya,17839,638,Fragile
ORD7978,2024-05-18,Crystal Greene,MacBook Air,Mobile,3,10360,Chennai,6%,Debit Card,Delayed,Arjun,8583,768,-
ORD7979,2024-09-22,Carol Campbell,AirPods Pro,Mobile,5,52997,Mumbai,18%,UPI,Cancelled,Arjun,8679,865,No stock
ORD7980,2024-12-31,Judith Simmons,MacBook Air,Tablet,1,142810,Chennai,9%,Credit Card,Cancelled,Sarah,-2991,211,Late delivery
ORD7981,2024-08-26,Tonya Miller,AirPods Pro,Mobile,5,93242,Chennai,11%,Cash,Pending,Priya,12033,652,-
ORD7982,2025-04-07,David Martinez,Fitbit Charge,Tablet,5,56932,Delhi,16%,Cash,Delivered,John,19035,606,Late delivery
ORD7983,2024-08-07,Carolyn Garcia,Fitbit Charge,Mobile,1,55442,Bengaluru,17%,Cash,Cancelled,David,11107,616,Urgent
ORD7984,2025-03-24,Dr. James Cook,iPhone 13,Mobile,5,65862,Hyderabad,10%,Debit Card,Pending,Arjun,13117,589,Urgent
ORD7985,2025-04-12,Bruce Simpson,AirPods Pro,Laptop,3,24634,Chennai,19%,Cash,Pending,Arjun,4504,823,Fragile
ORD7986,2024-10-29,Alex Ramirez,Fitbit Charge,Laptop,4,122470,Delhi,11%,Credit Card,Pending,Priya,14285,574,No stock
ORD7987,2024-12-15,Sheila Davis,iPhone 13,Laptop,2,110204,Bengaluru,13%,Debit Card,Delayed,Priya,8490,250,Urgent
ORD7988,2024-06-10,Mark Hill,MacBook Air,Mobile,4,120721,Bengaluru,11%,Credit Card,Cancelled,Sarah,18397,681,No stock
ORD7989,2024-05-27,Amber Adkins,OnePlus 11,Laptop,3,75677,Kolkata,5%,Net Banking,Pending,Sarah,16235,116,No stock
ORD7990,2025-04-10,Erin Harrington,Fitbit Charge,Mobile,4,148289,Bengaluru,5%,Net Banking,Cancelled,David,-1035,297,Late delivery
ORD7991,2024-10-06,Lisa Wilson,MacBook Air,Tablet,1,29121,Chennai,11%,Credit Card,Delivered,Sarah,13399,847,-
ORD7992,2025-02-16,Jennifer Turner,Galaxy Tab,Mobile,5,35066,Mumbai,8%,Credit Card,Pending,Priya,-3348,620,Late delivery
ORD7993,2024-10-12,Nicolas Ortega,Galaxy Tab,Mobile,5,93468,Mumbai,20%,Net Banking,Delayed,Arjun,-4577,954,No stock
ORD7994,2024-09-13,Denise Johnson,OnePlus 11,Tablet,2,39796,Hyderabad,19%,Credit Card,Delivered,Arjun,4126,318,-
ORD7995,2024-08-14,Kathleen Jackson,AirPods Pro,Tablet,4,61616,Kolkata,3%,UPI,Cancelled,David,5434,737,Fragile
ORD7996,2025-01-03,Kevin Reyes,Fitbit Charge,Mobile,4,13798,Mumbai,0%,UPI,Delayed,John,1160,965,-
ORD7997,2025-03-12,Karen Melton,Fitbit Charge,Smartwatch,2,44033,Bengaluru,2%,UPI,Delivered,Riya,8453,385,No stock
ORD7998,2024-08-02,Debra Huang,AirPods Pro,Tablet,1,53009,Chennai,1%,Cash,Pending,Sarah,16074,151,-
ORD7999,2025-03-21,Timothy Roberts,Fitbit Charge,Mobile,3,37611,Kolkata,13%,Credit Card,Delayed,Priya,8682,549,No stock
ORD8000,2024-07-28,Robert Scott,AirPods Pro,Laptop,1,40670,Delhi,8%,UPI,Delayed,Sarah,11485,139,No stock
ORD8001,2024-05-12,Jonathan Ortiz,MacBook Air,Mobile,1,79604,Bengaluru,17%,UPI,Delivered,Arjun,9305,780,Fragile
ORD8002,2025-01-10,Gregory Shelton,OnePlus 11,Laptop,4,27310,Delhi,10%,UPI,Delayed,Arjun,5553,731,-
ORD8003,2024-08-10,Melissa Thomas,Galaxy Tab,Accessories,2,142073,Chennai,13%,Debit Card,Cancelled,David,5951,934,Fragile
ORD8004,2025-03-27,David Torres,Fitbit Charge,Smartwatch,1,106678,Chennai,18%,Net Banking,Cancelled,Arjun,2982,575,Late delivery
ORD8005,2025-02-04,Kara Kelley,Fitbit Charge,Mobile,4,136428,Kolkata,3%,UPI,Delivered,Sarah,3537,989,Urgent
ORD8006,2024-12-19,Robert Jackson,AirPods Pro,Mobile,4,39493,Bengaluru,5%,Net Banking,Delivered,John,1371,233,No stock
ORD8007,2025-01-17,Ronald Fleming,Galaxy Tab,Mobile,1,5495,Mumbai,7%,Cash,Pending,Arjun,13144,110,Late delivery
ORD8008,2024-05-08,Jenny Caldwell,Fitbit Charge,Laptop,3,117261,Kolkata,0%,Cash,Cancelled,David,15846,239,Late delivery
ORD8009,2024-12-20,Samantha Estes,Galaxy Tab,Laptop,4,141904,Mumbai,5%,UPI,Pending,Riya,18799,355,No stock
ORD8010,2024-08-17,Jerry Brooks II,OnePlus 11,Smartwatch,3,149448,Delhi,18%,Debit Card,Delivered,Priya,10981,255,Late delivery
ORD8011,2024-08-01,Eric Gray,Fitbit Charge,Laptop,1,71951,Mumbai,12%,Debit Card,Pending,Arjun,5691,856,Urgent
ORD8012,2024-12-31,Erica Conrad,AirPods Pro,Accessories,2,78939,Chennai,11%,Cash,Delayed,Sarah,8520,944,Late delivery
ORD8013,2024-06-10,Amber Miles,Fitbit Charge,Laptop,3,128433,Kolkata,10%,Debit Card,Pending,David,2546,979,Urgent
ORD8014,2024-05-30,Joanna Lee,MacBook Air,Accessories,2,98528,Hyderabad,3%,Cash,Cancelled,John,10478,264,-
ORD8015,2024-11-07,John Parrish,MacBook Air,Accessories,1,20559,Hyderabad,16%,Net Banking,Delivered,Riya,15712,867,Fragile
ORD8016,2025-04-04,Ruben Perez,MacBook Air,Mobile,1,95320,Mumbai,2%,UPI,Delayed,Arjun,9382,343,No stock
ORD8017,2024-06-04,Susan Jordan,iPhone 13,Mobile,3,72389,Delhi,8%,Net Banking,Cancelled,Sarah,7218,710,Late delivery
ORD8018,2024-10-16,Andrew King,iPhone 13,Laptop,3,140499,Hyderabad,15%,Net Banking,Cancelled,David,-2258,234,Late delivery
ORD8019,2024-07-04,Daniel Ryan,AirPods Pro,Smartwatch,1,75150,Chennai,10%,Credit Card,Pending,John,12669,924,Fragile
ORD8020,2024-07-29,Roy Thompson,iPhone 13,Smartwatch,1,145142,Chennai,20%,Debit Card,Cancelled,Priya,15638,230,Fragile
ORD8021,2024-11-30,Terry Cohen,OnePlus 11,Accessories,5,99438,Bengaluru,11%,Cash,Delivered,John,19707,682,Fragile
ORD8022,2025-01-03,Nicholas Reyes,iPhone 13,Smartwatch,5,7558,Chennai,9%,Debit Card,Cancelled,Riya,3638,470,Urgent
ORD8023,2025-03-12,Stacy Baker,iPhone 13,Accessories,3,83988,Chennai,13%,Debit Card,Delivered,Riya,12351,876,-
ORD8024,2025-01-29,Brittany Romero,Galaxy Tab,Mobile,1,144069,Mumbai,16%,Credit Card,Cancelled,David,10091,715,No stock
ORD8025,2025-01-04,Alexandra Houston,MacBook Air,Tablet,1,9152,Chennai,12%,Cash,Cancelled,Riya,-2832,663,-
ORD8026,2024-05-04,Timothy Bailey,AirPods Pro,Tablet,4,46224,Mumbai,7%,Credit Card,Delivered,Sarah,14410,348,-
ORD8027,2025-04-17,Joshua Mccullough,iPhone 13,Smartwatch,3,17866,Kolkata,20%,Cash,Delivered,John,5505,128,Fragile
ORD8028,2024-05-24,Michael Daniels,AirPods Pro,Smartwatch,5,147180,Bengaluru,17%,Cash,Delivered,Arjun,6310,598,Fragile
ORD8029,2025-01-12,Tyler Brown,AirPods Pro,Mobile,1,20676,Bengaluru,12%,Debit Card,Delayed,John,2706,549,Late delivery
